"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Su(z)12",0.0118580919243105,0.113806722160335,0.162,0.124,1
"CG17029",0.0118844483629363,0.405164223870625,0.061,0.039,1
"chn",0.0118922831071931,0.157365041236282,0.254,0.205,1
"CG10731",0.0119385313209444,-0.281298537825361,0.065,0.042,1
"Alas",0.0119620053311933,0.181501731617479,0.084,0.058,1
"CG34120",0.0121435808878033,-2.02778925017521,0.006,0.016,1
"CG4617",0.0122215151824033,0.120502059144777,0.092,0.064,1
"CG34232",0.0123369725688366,-2.69047242289517,0.005,0.015,1
"Hipk",0.0123641590010717,0.161700101993234,0.815,0.73,1
"CG41520",0.0123754197235378,0.142401641276559,0.138,0.103,1
"Ctr9",0.0123935608281195,-0.311737483902967,0.126,0.092,1
"Atg6",0.0125045138948132,0.186240058177907,0.085,0.058,1
"Kal1",0.0125175048918241,0.644034904837935,0.053,0.033,1
"CG5515",0.0125481085195216,-0.141703253501157,0.254,0.2,1
"CG12316",0.0125483873212863,0.34297968896345,0.096,0.068,1
"CG6041",0.0125558883098171,0.405759899416368,0.049,0.03,1
"CG4991",0.0125823914797198,0.506908182081637,0.067,0.044,1
"Arl1",0.01266507227794,0.135294477128568,0.203,0.16,1
"CG13392",0.0127124659207464,0.419494121701002,0.051,0.031,1
"CG17168",0.0127278940033411,0.194639396493252,0.236,0.19,1
"CG5535",0.012734186597512,0.257480696722598,0.136,0.102,1
"CG17904",0.0127619735439972,-0.125244869923587,0.181,0.138,1
"Apl",0.0127820807817411,0.642750347619528,0.035,0.019,1
"Chchd2",0.0128470219537766,0.111612769240342,0.735,0.646,1
"CG13038",0.0128511072154851,0.88277436589429,0.017,0.006,1
"Coq6",0.0129019120336304,0.417768194479839,0.042,0.024,1
"cactin",0.0129260672114182,0.210038282863447,0.077,0.052,1
"CG8617",0.0129649428998104,0.298504408500997,0.107,0.078,1
"insc",0.0129654552394271,0.296371888106883,0.068,0.045,1
"CG15743",0.0129659563558669,0.144561996632435,0.148,0.112,1
"bs",0.0130345060020981,0.214712212087106,0.089,0.062,1
"CG5326",0.0130395552346638,-1.00710388196843,0.012,0.025,1
"CG40472",0.0130514476839084,0.332298822037512,0.108,0.078,1
"crol",0.0130899754441572,0.134923143992335,0.89,0.832,1
"CG12134",0.0132012932791757,0.194984524407468,0.084,0.058,1
"PIG-N",0.013252655911879,0.123606338593931,0.017,0.006,1
"TAF1B",0.0133116846145685,0.132287842731984,0.082,0.056,1
"ND-AGGG",0.013351259691156,0.108388592329584,0.168,0.13,1
"CG9331",0.0135434011200109,0.382338391678222,0.076,0.052,1
"ATP8B",0.0135513086254473,0.151521430004607,0.092,0.065,1
"Mob3",0.0135927330008593,0.105074444852834,0.192,0.152,1
"Pex3",0.0135984626199691,0.189919994144024,0.11,0.08,1
"uzip",0.0136142732670938,0.150683935388911,0.187,0.146,1
"Etl1",0.0136466062492674,0.123740076647643,0.094,0.066,1
"Mur29B",0.0136788202096164,-1.63390495840783,0.008,0.02,1
"CG5262",0.0138114730945429,0.490712813762968,0.086,0.061,1
"CG9890",0.0138704202009939,0.242330083719518,0.086,0.06,1
"Proc-R",0.014059355784136,0.765097782482327,0.021,0.009,1
"CG11906",0.0141069230692092,0.366181971405356,0.054,0.034,1
"CG17294",0.0142864248088207,0.158123001646189,0.11,0.08,1
"dop",0.0143798560986913,0.128524509661673,0.162,0.125,1
"CG7386",0.0144087856570134,0.224459357390402,0.021,0.009,1
"beag",0.0144367001760592,0.278636582036047,0.105,0.077,1
"CG11893",0.0144372650665905,0.758542817960687,0.038,0.021,1
"CG4570",0.0144392523697796,1.59697042038386,0.018,0.007,1
"CG33213",0.014455709058453,0.11105071856834,0.03,0.016,1
"RanGAP",0.0145228255920208,-0.171231264001476,0.1,0.071,1
"Spn28Da",0.0145511335167036,1.3186061830942,0.014,0.005,1
"FucTB",0.0146859047437063,0.146214096286106,0.1,0.071,1
"CG11755",0.0147631780785593,0.446938980127929,0.047,0.029,1
"CG11601",0.0147918908348467,-0.262146136419022,0.072,0.048,1
"ebd2",0.0148347528073621,0.1692164493219,0.129,0.096,1
"rswl",0.0148643484595135,0.916911106558865,0.032,0.017,1
"mRpL48",0.0148863580292178,0.345752100714584,0.073,0.049,1
"CG11779",0.0152566167131321,0.123461016530638,0.119,0.088,1
"CG13760",0.0152891370322283,0.129225228227232,0.16,0.123,1
"CG31751",0.0153304456050679,0.299028915956658,0.097,0.07,1
"CG9590",0.0153374203418316,0.189483806381044,0.097,0.07,1
"CG33521",0.0153494574052848,0.203411498224321,0.056,0.036,1
"Aprt",0.0153741491549807,0.198106048595854,0.076,0.052,1
"CG18281",0.0154024564941658,0.738411435787876,0.012,0.004,1
"CG10214",0.0154269846834988,0.125521919841759,0.092,0.065,1
"Cyp4e2",0.015430868445297,0.137949687907684,0.031,0.016,1
"CG12010",0.0154946234595122,0.28974829321782,0.038,0.022,1
"Fkbp14",0.0155450830406424,-0.186287769039427,0.142,0.106,1
"senju",0.01563140329546,0.171834507613681,0.073,0.049,1
"Orc5",0.0156716280881147,0.43262230325837,0.049,0.031,1
"CG6066",0.0157250276769589,0.117029201453189,0.159,0.123,1
"CG5599",0.0157718017495079,-0.278531841983621,0.136,0.101,1
"cmet",0.0158203080333242,0.61295787866271,0.06,0.039,1
"Ndfip",0.0158440136214697,0.155804615212968,0.159,0.123,1
"mbo",0.0158878712097887,0.271950918154667,0.077,0.053,1
"CG4949",0.0159227861019519,0.433116073718684,0.073,0.05,1
"Gapvd1",0.0159520141868981,0.144624112289037,0.118,0.088,1
"CG3857",0.0161019886590854,0.144177792239756,0.048,0.029,1
"Ect3",0.0161652653016011,-0.129468818603613,0.057,0.036,1
"Usp15-31",0.016258201141021,0.153023847591481,0.152,0.118,1
"CG10053",0.0163202559275056,0.214208383913483,0.047,0.029,1
"dgt5",0.0163988478810407,0.36578271002951,0.048,0.029,1
"Pdrg1",0.0164323506651344,0.333039329955052,0.063,0.041,1
"msb1l",0.0164465500958743,-0.162508297704096,0.182,0.141,1
"CG1598",0.016478965282786,0.181336328110806,0.195,0.155,1
"CG14100",0.0165091529984026,0.253491798167655,0.05,0.031,1
"CG9149",0.0165369645341172,-0.177966986491226,0.156,0.117,1
"Snx16",0.0165876117184471,0.299830817813832,0.111,0.083,1
"CG6332",0.0166098746933648,0.702101068505503,0.028,0.014,1
"abs",0.0166413600635271,0.199948425105908,0.094,0.067,1
"Rbcn-3B",0.0167043627091585,0.193921854396224,0.136,0.103,1
"ocm",0.0167465787412426,0.183058266346152,0.11,0.081,1
"sev",0.0167887561528285,0.64265910079114,0.059,0.039,1
"retn",0.0168214001222171,1.1444790567974,0.018,0.008,1
"Rnf146",0.0168362068492102,0.206115763533595,0.119,0.088,1
"betaggt-II",0.016845445630884,-0.321102329415361,0.124,0.091,1
"bru3",0.0168488950531534,0.316438195539998,0.093,0.066,1
"CG45263",0.016859009982337,0.174002405696445,0.267,0.222,1
"CG2211",0.0168749426135737,0.121956575698114,0.11,0.081,1
"Naa35",0.016911265203653,0.409238302601923,0.09,0.064,1
"pcm",0.0169741719128785,0.341559282420336,0.054,0.035,1
"KFase",0.0170671887064686,1.32163119152705,0.015,0.006,1
"CG10795",0.0171429687717841,0.223703809984686,0.097,0.07,1
"CG4020",0.0171784332736709,0.383179164352719,0.023,0.011,1
"CG8366",0.0171816620130677,0.709969802269769,0.028,0.014,1
"betaTub56D",0.0172244064789088,0.107951841741663,0.989,0.983,1
"tex",0.0172784685601365,0.229644908688627,0.039,0.023,1
"Ide",0.0173108877360404,0.300932695900699,0.119,0.088,1
"ProRS-m",0.0173365183701023,0.579712164633373,0.018,0.008,1
"disco",0.01738132446454,0.565067186775205,0.023,0.011,1
"CG14971",0.0174550283575081,0.213394688428779,0.05,0.031,1
"CG9948",0.0176081363242631,0.162478965568744,0.068,0.046,1
"CG15014",0.0176474360552526,-0.150072412400024,0.113,0.082,1
"CG44006",0.0176705548979242,0.399682701643681,0.08,0.056,1
"HSPC300",0.0176943436178121,0.14480322128966,0.149,0.116,1
"hwt",0.0178014282591815,0.467053145563357,0.055,0.036,1
"CG8097",0.0178043791254463,-0.100608308237633,0.052,0.033,1
"Nup107",0.0178149875208181,0.635671254380899,0.069,0.047,1
"CG6937",0.0178306324106513,0.201344740886007,0.177,0.141,1
"CG8270",0.017859818210019,0.325854352545943,0.043,0.026,1
"Mtr3",0.0179716734541894,0.594826189286465,0.035,0.02,1
"Pcl",0.0180905834697407,-0.105213126370658,0.228,0.179,1
"Idgf1",0.0181096746884505,0.574185213807819,0.034,0.019,1
"Abd-B",0.0182319837627511,0.146832034090182,0.105,0.078,1
"CG12024",0.0182685256771109,0.152570439709371,0.041,0.024,1
"GABPI",0.0182884013497973,0.117463988290393,0.09,0.064,1
"Atf3",0.0183269876790359,0.143305010761678,0.852,0.777,1
"CG43342",0.0183453601908654,0.293851287865196,0.042,0.025,1
"Dlg5",0.0183500752554688,0.125135475974766,0.192,0.153,1
"CG12744",0.0183935850160999,0.105193115354518,0.088,0.062,1
"sti",0.0184804908300382,0.224927562750192,0.052,0.033,1
"Sfmbt",0.0185054937884341,-0.129342682255041,0.083,0.058,1
"Iml1",0.0185280090798575,0.316094232929783,0.077,0.053,1
"Reps",0.0185505095171547,0.186172064972294,0.153,0.118,1
"CG42672",0.0185555846528337,0.104607777562009,0.134,0.101,1
"CG32281",0.018580181843347,0.472169675059312,0.035,0.02,1
"CG7600",0.0186372128996011,0.144091770055959,0.09,0.064,1
"CG34445",0.0186735843020168,0.255995858224641,0.069,0.047,1
"CG6073",0.0187379564288515,1.58327638187343,0.019,0.009,1
"CG10970",0.0187777064743843,1.2040260421231,0.019,0.009,1
"ndl",0.0188697440044433,-0.845273018023068,0.018,0.032,1
"CG12105",0.0188917414395823,0.191641755627102,0.186,0.149,1
"CG5380",0.0189532161346077,-0.129062251977904,0.061,0.04,1
"Fatp3",0.0190196703090246,0.206439439169592,0.034,0.019,1
"rhea",0.019025691723563,0.109801796735385,0.741,0.652,1
"CG42231",0.0190697332156343,1.50122216161868,0.013,0.004,1
"l(3)76BDm",0.0191900125562547,0.333954728193318,0.057,0.037,1
"CG10472",0.0192434942997004,0.93281960324322,0.013,0.004,1
"nSyb",0.0193133852482117,0.503014772356017,0.013,0.004,1
"CG7781",0.019315697599497,0.694511325360028,0.029,0.016,1
"Gbs-76A",0.0193212150674848,0.306573596951536,0.118,0.089,1
"Neos",0.0193772829706185,0.263984984810743,0.089,0.063,1
"CG1792",0.01938942174083,0.325628707195685,0.064,0.044,1
"Traf4",0.0194407879046412,0.124866897450119,0.239,0.195,1
"pkaap",0.019478496937788,0.279494888045428,0.085,0.06,1
"CG1271",0.0195087452879065,0.849497380141341,0.024,0.012,1
"CG12702",0.0195251760980178,0.683148562658496,0.045,0.028,1
"Cul5",0.0195630856775823,0.365224244267239,0.058,0.038,1
"Acbp1",0.0196436903365402,-0.136783811580066,0.3,0.24,1
"Klp98A",0.0196764268116639,0.138135293297126,0.684,0.616,1
"CG32099",0.0197266013980683,0.930384598829477,0.03,0.016,1
"CG14117",0.0198012942809052,0.551719000636078,0.05,0.032,1
"CG33230",0.019855367356283,0.183660164958229,0.045,0.028,1
"CG8578",0.0198595390879024,0.177103310464536,0.131,0.098,1
"CG1575",0.0199960482043593,0.645303061219418,0.03,0.016,1
"Nnf1b",0.0200181061155581,0.799091534713909,0.064,0.043,1
"beat-IIIc",0.0200665882906209,0.167226729090001,0.255,0.212,1
"RpII33",0.0201400602944071,-0.243592896184876,0.13,0.096,1
"crm",0.0201831085621216,0.246261546378732,0.062,0.041,1
"CG1143",0.0201865627635766,0.603919116827215,0.016,0.006,1
"CG10984",0.0202389877963124,0.103044108544418,0.165,0.128,1
"CG14834",0.0203077400511667,-0.409379098738079,0.052,0.034,1
"CG9547",0.0203138253768626,0.192965197632699,0.086,0.061,1
"CG31793",0.0203654162477353,0.368152555413817,0.037,0.021,1
"KrT95D",0.0204444597876563,0.130858630022455,0.6,0.511,1
"Sbf",0.0204761113783602,0.544355244803028,0.064,0.043,1
"POLDIP2",0.020486005735534,-0.171303532690312,0.118,0.087,1
"CG15747",0.0205471708846491,-0.105553823512793,0.213,0.167,1
"CG7556",0.0205516710052938,-0.107871856495427,0.237,0.188,1
"CG15443",0.0205826884077203,0.113189064197107,0.087,0.062,1
"CG11722",0.0206369382707862,0.199862823425176,0.103,0.076,1
"Gcn5",0.0206882608213608,-0.100116489639789,0.1,0.072,1
"egg",0.0207294077465794,-0.200551988612403,0.141,0.107,1
"PI4KIIIalpha",0.0209018925395639,0.182023427094306,0.087,0.062,1
"CG4036",0.0210007993463085,0.411765853902422,0.051,0.033,1
"CG34370",0.0211263928868724,0.667491756717928,0.02,0.009,1
"CG3036",0.0211896711899685,0.186646338454497,0.215,0.175,1
"CG9304",0.0212062594186417,0.146259360652196,0.089,0.063,1
"aurA",0.0212227275311612,-0.398767202049789,0.097,0.069,1
"CG44004",0.0213363847223279,0.367525282401503,0.087,0.062,1
"CG2200",0.0214581544863745,0.248853266283912,0.139,0.107,1
"DENR",0.0214636725476469,-0.123991818964123,0.281,0.225,1
"CysRS",0.0214856458745911,0.2674261643707,0.071,0.049,1
"Nle",0.0215690973496178,-0.100877515082711,0.074,0.051,1
"CG1371",0.0216594649747422,0.119096148716717,0.079,0.055,1
"sm",0.0216634197282525,-0.361591385520078,0.305,0.248,1
"Ranbp16",0.0216871295610757,-0.112157191675732,0.167,0.13,1
"tral",0.0217336530299762,0.102835022933266,0.67,0.583,1
"CG4730",0.0217469774587421,0.225808595446481,0.031,0.017,1
"ATbp",0.021772795207708,0.946582947984482,0.026,0.014,1
"emc",0.0219191129017544,-0.121725618526439,0.428,0.352,1
"Exo70",0.0220972726981418,0.212953402847485,0.092,0.067,1
"nonC",0.0221001456648877,0.126982660858606,0.084,0.059,1
"CG7806",0.022289822319342,0.299795746867262,0.073,0.051,1
"l(1)G0007",0.0222968583819884,0.125541962850881,0.187,0.149,1
"PMP34",0.0222969659982511,0.517707468549684,0.04,0.024,1
"disco-r",0.0224315662177858,1.5805395811639,0.017,0.007,1
"CG2889",0.0224686363955885,0.355043688242363,0.073,0.051,1
"CG5727",0.0225240240893756,0.140083894424465,0.152,0.119,1
"CG32075",0.0225572882526202,-0.257542661713209,0.062,0.041,1
"Smr",0.0225710531813512,0.116473849403834,0.801,0.735,1
"alpha-Est10",0.0225746556511245,0.591008638187847,0.077,0.055,1
"Rif1",0.0225752032767379,0.292863126096255,0.031,0.017,1
"CG12107",0.0226004865593374,-0.312424600495809,0.121,0.09,1
"CG15912",0.0226691268664771,0.918901973929917,0.021,0.01,1
"CG12112",0.0227333304927993,0.116939040432433,0.092,0.067,1
"CG10581",0.0227739405399855,0.190584728217267,0.038,0.023,1
"CG12717",0.0227826783612711,0.268083965449776,0.085,0.061,1
"CG7685",0.0228920767744288,0.146786828259625,0.094,0.068,1
"Mtp",0.0229984931900185,0.412277696596289,0.033,0.019,1
"CG12880",0.0231014386813001,0.114955207530287,0.079,0.056,1
"nec",0.0231051202818853,1.11030190948875,0.013,0.005,1
"porin",0.023132084535479,0.128381218675918,0.573,0.516,1
"CG7115",0.0231879142289173,-0.111050386976393,0.144,0.11,1
"CG8379",0.0233147309524393,0.464513450137251,0.057,0.038,1
"nAChRalpha3",0.0233238497072769,0.768282344043206,0.063,0.043,1
"CG6325",0.0233837330824708,0.327494740349131,0.042,0.026,1
"scb",0.0234251441338715,0.505000024248279,0.042,0.026,1
"CG43759",0.0234269646338151,0.100164440414107,0.504,0.435,1
"prd1",0.0235123920465869,0.429904416844855,0.085,0.062,1
"CG32817",0.0235237843408269,0.281002752916543,0.051,0.033,1
"CG1234",0.023530615586049,-0.126736180298197,0.228,0.183,1
"mRpL27",0.0235527224323993,-0.194032076429955,0.162,0.125,1
"CG9941",0.0235753592043099,0.296522295772183,0.09,0.066,1
"SelR",0.0235806614233551,-0.152544148236039,0.331,0.27,1
"CG2617",0.0236169615870601,0.141152794828609,0.07,0.049,1
"Sik2",0.023687074372206,0.194468402615123,0.032,0.018,1
"Naa60",0.0236889244786036,0.139344560343671,0.136,0.104,1
"Sf3b1",0.0237728372692811,0.199340170953628,0.069,0.047,1
"MEP-1",0.0238120305986268,0.118305332918518,0.134,0.103,1
"CG11127",0.0238440782766559,-0.38883095988594,0.112,0.082,1
"CG4049",0.0238783331633258,0.555480889128666,0.085,0.061,1
"CG5510",0.0240105653521766,-0.165174778648,0.086,0.061,1
"CG30345",0.0240317134017516,0.835937691724293,0.048,0.031,1
"IFT54",0.0241156511638896,1.21533421295995,0.022,0.011,1
"CG15717",0.0241747270563775,-0.128431405976497,0.109,0.081,1
"CG7766",0.0241897673714067,-0.101177671227542,0.269,0.22,1
"HEATR2",0.0241960717588808,-0.109116447170377,0.133,0.101,1
"Spt3",0.0242949004279464,-0.123276893477163,0.068,0.046,1
"zuc",0.024296255172871,0.240712558647422,0.054,0.036,1
"sstn",0.0243211965383372,0.453832153579611,0.068,0.047,1
"beta-PheRS",0.0244461959674586,-0.20361111866168,0.092,0.066,1
"Dis3",0.0244682708331384,0.101994399911742,0.08,0.057,1
"ush",0.0245016640431007,-0.337353153465242,0.24,0.194,1
"wgn",0.0246071818526399,-0.208509291298157,0.273,0.218,1
"heix",0.0246255169647664,0.479516939033775,0.046,0.029,1
"CG15152",0.0246813459636759,-2.22866427519593,0.018,0.032,1
"Mt2",0.0247067745302878,-1.50095931438003,0.006,0.015,1
"Hen1",0.0247463067298133,0.227810755725187,0.098,0.072,1
"Ravus",0.0248384006445293,0.275900531793282,0.062,0.042,1
"CG12104",0.0248679050036761,0.282535114939787,0.059,0.039,1
"BCAS2",0.0248897521396467,0.167325903386937,0.109,0.081,1
"CG1635",0.0249660137592037,-0.199861252735482,0.085,0.06,1
"CG14043",0.0249667700673368,-0.277440775872088,0.064,0.044,1
"CG3630",0.0249912536336972,-0.634682868952168,0.027,0.014,1
"ago",0.0251988155883563,0.204305805930697,0.122,0.093,1
"icln",0.0252857607969697,0.347305150574881,0.089,0.064,1
"e(y)2b",0.0255428216633219,1.0312161524781,0.011,0.004,1
"ric8a",0.0255663840481753,-0.173439483736149,0.158,0.122,1
"CG6878",0.0255858813582847,-0.15253784233702,0.199,0.158,1
"CG10660",0.0256513518373612,0.157203170670889,0.022,0.011,1
"Mipp1",0.0256694495072746,-0.654269292134565,0.084,0.108,1
"CG5776",0.0259654384041714,0.465955305560761,0.018,0.008,1
"rdgBbeta",0.0260406512475694,-0.108667199585545,0.078,0.055,1
"Nup188",0.0261231504402585,0.218115071362219,0.035,0.021,1
"PPP1R15",0.0261497098229203,-0.134606656130777,0.218,0.175,1
"CG5292",0.0262350316223669,0.118969416560653,0.174,0.138,1
"Ntmt",0.0263187471068527,0.204334450053861,0.063,0.043,1
"CG9121",0.0264640171368482,0.992569797501993,0.023,0.011,1
"Grip128",0.026690084035274,-0.256568115569866,0.034,0.02,1
"mtrm",0.0267061566025781,-1.32212397007342,0.005,0.014,1
"Edem1",0.0267980950425698,0.242929283639386,0.081,0.058,1
"Hayan",0.0268447386777233,1.35063168479838,0.014,0.006,1
"CG13323",0.0269445687612438,-2.96395046740428,0.004,0.012,1
"Cks85A",0.0274312432736842,-0.204911567931908,0.187,0.147,1
"Def",0.0275656646042292,-0.30158740009567,0.028,0.016,1
"CG5608",0.0276812175102503,0.475362064055751,0.049,0.032,1
"ps",0.0278035593165271,0.131788328946363,0.946,0.909,1
"CG16995",0.0279657672587616,0.161899556728314,0.004,0.012,1
"Lmpt",0.0281012835163249,0.140364336678646,0.803,0.716,1
"CG10479",0.0281538269956627,0.128375824298852,0.406,0.345,1
"CG2064",0.0282884082837394,0.132655450352591,0.074,0.053,1
"Ufl1",0.0283261085633794,0.118195699785499,0.071,0.05,1
"Sr-CI",0.0283399574616119,1.10347766975549,0.018,0.009,1
"RpIIIC160",0.0284119525924999,0.607446725374428,0.023,0.012,1
"Wdr81",0.0287325165146673,0.762491993801258,0.023,0.012,1
"CG3792",0.0288609534496822,0.108361869313825,0.077,0.055,1
"Rhp",0.0289590777472055,0.544206384303934,0.062,0.043,1
"Hsp83",0.0289961300099973,0.124926503714518,0.988,0.982,1
"Atg5",0.0291550711599941,0.289788490746662,0.057,0.039,1
"Tmem63",0.029231577386508,0.266331972432587,0.074,0.052,1
"Not11",0.0293722653188755,-0.131018729695124,0.115,0.087,1
"ash2",0.0294131879388816,-0.105278030408103,0.388,0.32,1
"plx",0.029480998232891,0.169551936800506,0.342,0.29,1
"RyR",0.0295165116410656,0.448026323269703,0.054,0.036,1
"crn",0.0296548079652874,-0.112275534432107,0.197,0.156,1
"stac",0.0297181164614317,0.521751711294745,0.059,0.04,1
"CG7339",0.0297603889792234,-0.152305886239168,0.096,0.071,1
"CG5009",0.0298069210592329,0.151990297236887,0.117,0.089,1
"CG7987",0.0298103189657284,-0.160497080122827,0.11,0.083,1
"Mtr4",0.0299171236450025,-0.370557573481462,0.077,0.054,1
"dsx-c73A",0.0300046115517919,-0.114682931421681,0.077,0.055,1
"Eip71CD",0.0300073250423792,-0.214689728426395,0.248,0.198,1
"CG40439",0.0300992840333675,0.723056026289359,0.024,0.013,1
"meng",0.0302072238982013,0.553697839943458,0.041,0.026,1
"Not10",0.030256238511791,0.335586215300496,0.039,0.024,1
"Pkd2",0.030264216343531,0.404983859469096,0.031,0.018,1
"r-cup",0.0302897930423778,0.706074853708547,0.024,0.013,1
"CG8319",0.030294906863751,0.270507857088088,0.139,0.11,1
"CG6426",0.0303271990249145,0.741751569057855,0.044,0.028,1
"Cyp6d2",0.030399229509042,0.256475931882619,0.056,0.038,1
"Fadd",0.0305069995997361,0.197869847015365,0.041,0.026,1
"cav",0.0305387948279254,-0.179874120068079,0.126,0.096,1
"meigo",0.0306477813215911,-0.122828914198354,0.219,0.176,1
"CysRS-m",0.0307678300345642,0.470623511136495,0.031,0.018,1
"CG13192",0.0308098977676108,0.160204810132242,0.069,0.049,1
"Gp210",0.030937535197524,0.100066087517285,0.177,0.141,1
"CG9773",0.0309853349331353,0.322176885413976,0.072,0.051,1
"CG13299",0.0312266529999153,0.813491968046819,0.042,0.026,1
"Pc",0.0312574876737848,-0.105621034957828,0.162,0.128,1
"IntS1",0.0315351929330129,0.314626918754691,0.055,0.037,1
"CG31278",0.031554717614642,0.435715309318391,0.019,0.009,1
"CG32354",0.0315797403617019,0.749461360368752,0.048,0.031,1
"CG16935",0.0316800170644187,-0.243714894038766,0.136,0.103,1
"Mlh1",0.0317304966679383,0.534357637780675,0.033,0.019,1
"ct",0.0318017156181293,0.104347003750362,0.987,0.975,1
"CG14903",0.0318688695262475,-0.159140217402964,0.181,0.143,1
"pic",0.0320108510564525,0.167437448607934,0.107,0.081,1
"Gbp2",0.0320919928754079,0.198710147542235,0.025,0.014,1
"Pde9",0.0321749762263159,0.379481190668682,0.143,0.113,1
"Afti",0.0321789089981541,-0.172232072657026,0.111,0.083,1
"CG43273",0.0322916065501804,-0.188730002429343,0.064,0.044,1
"IntS2",0.0323598390505586,0.191918831610985,0.041,0.026,1
"CG31688",0.0324310003646549,0.108702976285877,0.121,0.092,1
"gkt",0.0324786116018398,0.418433477506162,0.045,0.029,1
"kst",0.0326167869950491,-0.126422410549225,0.855,0.834,1
"CG17230",0.0327155540252139,0.195063527392926,0.055,0.037,1
"GckIII",0.0329398519915632,0.203185334557042,0.081,0.059,1
"CG2126",0.0329622249271084,-0.12650086354539,0.089,0.065,1
"mus101",0.032993172625379,0.355854163923533,0.044,0.028,1
"CG10495",0.0332122202828331,0.28545301322905,0.033,0.02,1
"dom",0.0332128491740563,0.109429867566012,0.372,0.317,1
"CG10516",0.0332478468438364,0.100014185510109,0.043,0.027,1
