"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CG44296",2.11088997565395e-05,0.547132504259422,0.019,0.011,0.250077135415724
"CG4041",2.12620750842993e-05,0.101621355530935,0.079,0.063,0.251891803523694
"CG8668",2.13579048611904e-05,-0.106794087485614,0.368,0.322,0.253027098890523
"CG9422",2.19495499429334e-05,-0.117664185837353,0.293,0.254,0.260036318173932
"hoe2",2.22374267837032e-05,0.562028697118669,0.012,0.006,0.263446795106531
"CG5646",2.22505629543637e-05,0.100467382258279,0.069,0.054,0.263602419320347
"P5cr-2",2.23503530557556e-05,-1.0628413541176,0.018,0.027,0.264784632651536
"mRpL4",2.28711996872861e-05,-0.105821226030725,0.339,0.294,0.270955102695279
"MFS12",2.37276471204749e-05,-0.975997034743606,0.005,0.011,0.281101435436266
"dbr",2.38883364118714e-05,-0.154046016650554,0.353,0.31,0.28300512147144
"CG17278",2.41825717821399e-05,0.176665599796478,0.055,0.042,0.286490927903012
"Nha1",2.49019222669763e-05,0.648113971613273,0.023,0.015,0.295013073096868
"Gr39a",2.51983162527209e-05,0.892707767361141,0.012,0.006,0.298524452645985
"htk",2.52029622098121e-05,-0.13474270107424,0.301,0.263,0.298579493299644
"CG11534",2.57396828320794e-05,0.101228857499027,0.097,0.08,0.304938022511645
"CG8180",2.57991237507946e-05,-0.167263383092051,0.392,0.34,0.305642219075663
"Spt3",2.64514610797078e-05,0.112018167471679,0.106,0.088,0.313370459411298
"Ntmt",2.67232600071421e-05,0.124452453768212,0.119,0.099,0.316590461304612
"CG7646",2.76735791088803e-05,0.178360694783427,0.101,0.083,0.327848891702905
"sdk",2.80481873132414e-05,-0.105771183965586,0.534,0.471,0.332286875099971
"CG13344",2.81088539341931e-05,0.529298288539013,0.037,0.027,0.333005592558385
"CG18747",2.93624697718639e-05,-0.669981353411195,0.012,0.019,0.347857179387272
"CG9384",2.95200536143739e-05,-0.116469482445461,0.175,0.149,0.349724075169487
"CG5112",2.97122946535952e-05,-0.174894529176255,0.395,0.346,0.352001554761142
"NAAT1",3.02053832712737e-05,-1.17392747676779,0.014,0.022,0.357843175614779
"CG18746",3.02923404605003e-05,-1.32931602789762,0.005,0.01,0.358873357435547
"alpha-Est3",3.03717776909403e-05,-0.132421598935599,0.116,0.096,0.359814450304569
"CG34008",3.0765072457881e-05,0.244262998737324,0.03,0.021,0.364473813408516
"gas",3.08262013796974e-05,-0.629575637132249,0.011,0.018,0.365198007745275
"Ddc",3.15265175461071e-05,0.545321485041804,0.024,0.016,0.373494653368731
"Tab2",3.1564617199508e-05,-0.112646444541433,0.291,0.254,0.373946019962571
"CG6041",3.17216076032786e-05,-0.523042370497198,0.062,0.048,0.375805885276041
"dar1",3.2021806544558e-05,-0.392060051167098,0.127,0.106,0.379362342133379
"CG43783",3.21269684945114e-05,0.156109430802378,0.058,0.045,0.380608195754477
"CG8569",3.23908806818606e-05,0.116360437366262,0.043,0.031,0.383734763438002
"fu",3.24486367883635e-05,0.361276358148901,0.034,0.024,0.384419000031742
"HPS4",3.29991283801106e-05,0.166658624218285,0.047,0.035,0.39094067391917
"Orc6",3.32971804587747e-05,-0.117333615698865,0.079,0.063,0.394471696895103
"CG12355",3.36736139579885e-05,-1.26091057022878,0.012,0.02,0.39893130456029
"Mtr3",3.39382275458977e-05,0.176833404488773,0.097,0.08,0.40206618173625
"CG5565",3.41294101062514e-05,0.585866860495609,0.016,0.01,0.40433112152876
"CG3348",3.41694078996088e-05,-0.20889344412688,0.253,0.219,0.404804975386666
"CG17108",3.44855631231736e-05,-1.35089334525303,0.006,0.011,0.408550466320238
"rdgB",3.45844972475779e-05,-0.531720182041361,0.139,0.157,0.409722538892055
"Saf-B",3.46202484994572e-05,-0.131518951253512,0.38,0.334,0.410146083973069
"dmrt93B",3.54337917509358e-05,0.565801088820581,0.021,0.014,0.419784130873336
"Atg1",3.54339355626879e-05,-0.131948697485749,0.466,0.41,0.419785834611163
"otk",3.54581442812801e-05,-0.300716758380747,0.238,0.205,0.420072635300325
"MFS3",3.56181403736063e-05,-0.85991842528827,0.005,0.01,0.421968109006114
"Karl",3.62112439680287e-05,-0.99819264002747,0.007,0.012,0.428994607289236
"CG7231",3.67350228627889e-05,-0.105907238950847,0.133,0.111,0.43519981585546
"CG2046",3.82607669955665e-05,-0.119262836150489,0.178,0.152,0.453275306596477
"shv",3.83146622460024e-05,-0.104950281847413,0.256,0.222,0.453913803628391
"CG8034",3.99669736123134e-05,-0.119687263728856,0.712,0.65,0.473488736385077
"CG11737",4.00526793265504e-05,-0.101834169362872,0.108,0.089,0.474504091981643
"ave",4.01590810499032e-05,0.160739259275152,0.092,0.075,0.475764633198204
"Blimp-1",4.08119011601101e-05,-0.378446931992835,0.076,0.092,0.483498593043824
"CG13126",4.10446947708216e-05,0.134537500098165,0.053,0.041,0.486256498949923
"Hesr",4.11900008970255e-05,0.149332398393951,0.202,0.179,0.487977940627061
"AstA-R1",4.14030190611954e-05,-1.0428706549039,0.027,0.036,0.490501566817982
"CG5070",4.14493218462257e-05,-3.55756440854789,0.011,0.018,0.491050115912236
"Smg6",4.1598619584917e-05,-0.113240945652607,0.208,0.179,0.492818846222512
"Cyp6d5",4.28892723795121e-05,-0.342136609434048,0.007,0.013,0.50810920988008
"Vps8",4.49430613665799e-05,0.107285850908236,0.037,0.027,0.532440448009872
"CG5359",4.51756657923978e-05,0.332753218130805,0.042,0.031,0.535196112642536
"Lcch3",4.52795220247854e-05,0.976912615369603,0.014,0.008,0.536426497427633
"CG4953",4.54117017558455e-05,-0.107637102974406,0.083,0.067,0.537992430701502
"CG3699",4.59942713555062e-05,-0.670985960696362,0.01,0.017,0.544894132748682
"CG7084",4.66572171477373e-05,-0.504611599786861,0.013,0.02,0.552748051549244
"Ranbp21",4.68578635694604e-05,0.14616012887738,0.069,0.055,0.555125109707398
"mesh",4.71674804505257e-05,-0.421610318135874,0.026,0.035,0.558793140897378
"TyrRS-m",4.74513916809386e-05,-0.162677648900984,0.151,0.128,0.56215663724408
"CG18428",4.77013735971544e-05,-0.109618439847741,0.169,0.145,0.565118173005488
"Gart",4.781002334642e-05,-0.176738504688197,0.198,0.17,0.566405346585037
"mei-W68",4.80944525895891e-05,0.63850010687323,0.01,0.005,0.569774979828862
"bves",4.88885936617889e-05,-0.105584821422396,0.466,0.413,0.579183169111213
"CG32037",5.07037436230309e-05,-0.199157387337327,0.081,0.065,0.600687250702047
"sturkopf",5.117283572892e-05,-0.105246436186416,0.242,0.21,0.606244584880515
"APC10",5.19725872589373e-05,-0.105742787840073,0.184,0.158,0.615719241256631
"CG31883",5.26887388086198e-05,0.529997859022157,0.013,0.008,0.624203488665718
"Spt20",5.27801855320828e-05,-0.192050141994843,0.105,0.087,0.625286857998585
"CG10764",5.2957227061038e-05,0.820013095484167,0.01,0.005,0.627384268992117
"CG15385",5.43025162535374e-05,0.197568081037994,0.031,0.022,0.643321910055657
"Vps50",5.505781630643e-05,-0.222131431213366,0.066,0.052,0.652269949782276
"sob",5.52729450354909e-05,-0.869658899778062,0.017,0.025,0.654818579835461
"gkt",5.70850394322173e-05,0.113232228971258,0.067,0.053,0.676286462153478
"CG15196",5.73833784166349e-05,0.259998011575659,0.013,0.008,0.679820884101874
"CG6225",5.77819911685067e-05,0.179364039738623,0.027,0.019,0.684543249373299
"CG7997",5.89300987752437e-05,-0.668967933108756,0.11,0.091,0.698144880190312
"CstF50",6.03366143571346e-05,0.180444824812272,0.082,0.067,0.714807870288973
"wit",6.39869310623274e-05,-0.165157523769001,0.147,0.124,0.758053172295393
"CG17361",6.40785131903813e-05,0.109673209542472,0.066,0.053,0.759138145766447
"CG31809",6.42387902187083e-05,0.238808837055079,0.026,0.018,0.761036947721037
"CG31778",6.43467831915846e-05,-0.135771436493098,0.021,0.014,0.762316340470703
"CG14322",6.45161063236918e-05,-0.268213674307336,0.159,0.136,0.764322311616777
"ct",6.47302940104431e-05,0.109368062607441,0.8,0.77,0.76685979314172
"CG9945",6.60099852426677e-05,0.119061600351212,0.096,0.079,0.782020295169884
"Kaz-m1",6.60708548180517e-05,-1.6306798737254,0.007,0.012,0.782741417029459
"Pex23",6.70880444832975e-05,0.118776661067121,0.025,0.017,0.794792062993626
"Abd-B",6.71892195625577e-05,-0.148489410660164,0.08,0.065,0.795990684157621
"Etf-QO",6.73140847291015e-05,-0.108000696686916,0.267,0.234,0.797469961785666
"ATbp",6.8756735243639e-05,0.307016634237661,0.031,0.022,0.814561042431391
"CG10681",6.87618129393041e-05,0.107970266400067,0.057,0.044,0.814621197891936
"kst",6.91747527524367e-05,-0.247729251747055,0.758,0.72,0.819513295858117
"Pkg21D",6.96152903020547e-05,-1.09551482422662,0.011,0.018,0.824732344208442
"dos",6.99594229403091e-05,-0.159660388567701,0.397,0.345,0.828809283573842
"m",7.01506140182151e-05,0.360725072946434,0.01,0.005,0.831074324273795
"CG6923",7.05125504414603e-05,-0.114617704163329,0.12,0.101,0.83536218507998
"GlcAT-P",7.05863255154538e-05,0.362473155126492,0.171,0.15,0.836236198381581
"SPR",7.17475300632109e-05,0.96708415408473,0.012,0.007,0.84999298865886
"foi",7.19181990890628e-05,-0.388137666697434,0.481,0.471,0.852014904608127
"CG12107",7.25652682518854e-05,-0.16718553211751,0.342,0.297,0.859680732980087
"CG42238",7.28257267466901e-05,-0.25074565052675,0.746,0.708,0.862766384768038
"mbm",7.38761115963501e-05,-0.113201023400877,0.407,0.357,0.87521029408196
"Acbp5",7.46535207687738e-05,-1.8589001624148,0.008,0.014,0.884420260547664
"CG5697",7.5056199853284e-05,-0.69267188151603,0.006,0.011,0.889190799661855
"NC2alpha",7.52831014349056e-05,-0.12360454910528,0.166,0.143,0.891878902699326
"CG4476",7.60960886660022e-05,-0.786586707496391,0.049,0.061,0.901510362426129
"CG12896",7.66006978128353e-05,0.122415049365198,0.016,0.01,0.90748846698866
"CG6972",7.83497717101398e-05,0.413706505869218,0.018,0.011,0.928209745450026
"CG7988",7.90578083773172e-05,0.139667420961104,0.061,0.048,0.936597855846076
"CG17597",7.90714818902063e-05,-0.181879123054336,0.178,0.153,0.936759845953274
"unc-13-4A",7.9236588848863e-05,-0.539857870570279,0.017,0.025,0.93871586809248
"Rich",7.96103754550392e-05,0.193465211957456,0.06,0.048,0.94314411801585
"Mvl",7.97634614505356e-05,-0.143491125053997,0.246,0.215,0.944957727804496
"Ugt303A1",7.98689115424269e-05,-1.02466069845102,0.007,0.013,0.946206995043132
"CG2918",8.04892953222471e-05,-0.177000862667196,0.501,0.438,0.953556681682661
"MBD-R2",8.078477434385e-05,-0.134687139692491,0.161,0.138,0.957057221651591
"CG32845",8.11340727899164e-05,0.637413143428428,0.012,0.007,0.96119536034214
"CG13658",8.28870449801363e-05,-0.983293277643995,0.009,0.015,0.981962821879675
"Agpat2",8.29257811568753e-05,-1.27170790293184,0.033,0.044,0.982421729365502
"CG14210",8.42677516048409e-05,-0.102464541449395,0.456,0.399,0.99832005326255
"smal",8.43714552586576e-05,0.162453206108549,0.036,0.027,0.999548630449317
"mTerf5",8.47500939210024e-05,0.122955925643777,0.079,0.064,1
"mi",8.5960577478627e-05,-0.157207191230474,0.092,0.076,1
"Aldh7A1",8.64055878913914e-05,-1.6723442943219,0.006,0.011,1
"swa",8.68007835232596e-05,-0.687527120965253,0.007,0.012,1
"CG3740",8.72621047757501e-05,0.219936363739845,0.09,0.075,1
"Spn31A",8.90116111771536e-05,0.457776784281936,0.039,0.029,1
"CG10348",9.02453745199023e-05,0.386541173457873,0.019,0.012,1
"CG11961",9.02739637864627e-05,-0.111198461836667,0.084,0.068,1
"CG15382",9.05533824385606e-05,0.174255032187252,0.024,0.017,1
"RpIIIC160",9.16096356442548e-05,0.217639483671403,0.041,0.031,1
"Srr",9.16382603959443e-05,0.350642570444972,0.019,0.012,1
"soti",9.22772916144428e-05,0.31656845468248,0.011,0.006,1
"stas",9.89145119858795e-05,-0.105576833146385,0.493,0.437,1
"CG7509",9.89703825622493e-05,0.307815168809577,0.015,0.009,1
"CG6426",0.000101412603512382,-0.167338067388747,0.172,0.149,1
"robl62A",0.000101691149113125,0.752348969512025,0.017,0.01,1
"Lnk",0.000102009933134068,-0.166454623719129,0.316,0.276,1
"CG9449",0.000103132487700179,-1.03468421868552,0.04,0.051,1
"CG12219",0.000104356565496294,0.149100797752539,0.062,0.049,1
"Cpr",0.000105587189333406,-0.151320270027448,0.401,0.355,1
"CG34232",0.000106922581491108,-1.06977484543369,0.053,0.065,1
"CG15422",0.000109353094244872,-0.545901278072565,0.034,0.044,1
"CG8204",0.000112470558014942,-0.146001008042175,0.206,0.179,1
"CG34288",0.000116524571423368,-1.08240632758565,0.025,0.033,1
"Grip91",0.000118759249238263,-0.183650710204749,0.112,0.094,1
"Usp1",0.000122700889335625,-0.176635886350605,0.111,0.093,1
"morgue",0.000124302820763805,-0.126066590017017,0.102,0.085,1
"Syx6",0.000124348197266767,0.115516128619701,0.092,0.076,1
"CG6966",0.000124717807047945,-0.111198619840715,0.452,0.403,1
"Agpat4",0.000125360757909784,-1.25639438788512,0.016,0.024,1
"CG7724",0.000126339883682079,-1.69344999241281,0.006,0.01,1
"plx",0.000126649943828144,0.161920306179684,0.188,0.166,1
"Nup54",0.000129142285258443,0.145856910139885,0.071,0.057,1
"Fbxl4",0.000129563470329779,-0.177659818837371,0.06,0.047,1
"Naprt",0.000133026438493831,-0.467653658062288,0.354,0.355,1
"CG10254",0.000133414689372111,-0.122932334203651,0.145,0.125,1
"grk",0.000133504343205965,0.29346751298372,0.04,0.031,1
"CG15747",0.000134157765304193,-0.133123242997507,0.235,0.207,1
"CG8009",0.0001343805989584,-0.103518935023727,0.234,0.205,1
"CG9427",0.000136023786865781,-0.541576811234293,0.01,0.016,1
"CG15861",0.000141407138532195,0.492005772004436,0.023,0.016,1
"Prp8",0.000142520010193873,-0.106212690943202,0.266,0.234,1
"Cp19",0.000144174570938964,-2.71418306443506,0.011,0.017,1
"CG4709",0.00014484623966102,0.191776172124035,0.052,0.04,1
"Ent3",0.000146654481298344,0.345791126873098,0.021,0.014,1
"comt",0.000146852843844077,0.180002497527208,0.021,0.014,1
"CG4975",0.000147203854376245,0.386895954510048,0.013,0.007,1
"nmdyn-D6",0.000147358017723239,0.318515511778968,0.029,0.021,1
"CG13284",0.000147797622163185,-0.523151428449387,0.018,0.026,1
"CG17163",0.000150126022255415,-0.220037083813652,0.067,0.054,1
"CG13300",0.000151850819418776,-0.23015472173636,0.128,0.109,1
"Had1",0.000151953217222491,-1.68333489382147,0.014,0.021,1
"ine",0.00015357685192222,-1.24405112628202,0.006,0.011,1
"CG31475",0.000154518764492245,-0.469220498476184,0.049,0.061,1
"CG42489",0.000154707646443601,-0.791234459815358,0.015,0.022,1
"CG7376",0.000154981419068531,0.400214458092132,0.024,0.016,1
"h",0.000155055806547265,0.308827661713039,0.867,0.807,1
"Wdr81",0.000157394486024679,0.202229500563755,0.031,0.023,1
"Sec16",0.000159562116490838,-0.105554042148583,0.27,0.239,1
"Dscam4",0.000159846149223829,-0.126180929662881,0.406,0.357,1
"ksr",0.000164180940945901,-0.18762042848111,0.043,0.032,1
"CG11353",0.000164204109651481,-0.412976333784791,0.058,0.071,1
"BigH1",0.000165344211004951,-1.08306513758553,0.011,0.017,1
"CG10555",0.00016766080263667,-0.156947845070373,0.398,0.352,1
"RluA-1",0.000168878667216916,0.394333822632037,0.026,0.018,1
"PGRP-LF",0.000169920590720703,0.317587637297554,0.032,0.023,1
"tn",0.000170227166604628,0.447846630938228,0.044,0.034,1
"Prx2540-2",0.000171850860306204,0.46445956472041,0.021,0.014,1
"slp1",0.000173954892811469,0.671704350035176,0.013,0.008,1
"CG13857",0.000174477220741823,0.257246031744119,0.021,0.014,1
"SMSr",0.000175940208506425,-0.153693155688177,0.285,0.252,1
"CG30076",0.000176128988097985,-1.2789179863056,0.005,0.01,1
"cv-d",0.000176439125578119,-0.18730251133276,0.019,0.012,1
"grp",0.000179504752327649,-0.138220184861172,0.322,0.287,1
"AspRS",0.000181569558500327,-0.118727210000683,0.563,0.499,1
"alpha-Man-Ia",0.000186918250575235,-0.145059705183561,0.493,0.438,1
"Ada1-2",0.000188288969282194,-0.170551339052817,0.028,0.02,1
"CG10866",0.000188573475328013,0.226816337309136,0.046,0.036,1
"Grip163",0.000188747702184415,-0.162975720620243,0.061,0.048,1
"CG8079",0.000190582464317305,-0.191969641293936,0.103,0.087,1
"IFT52",0.000195158555612747,0.300894245545044,0.014,0.009,1
"CG3045",0.000196118491342781,-0.114646824727696,0.089,0.074,1
"CG18304",0.000201854581832406,0.136194976572701,0.039,0.029,1
"IntS4",0.000202294840269615,0.147836012275541,0.058,0.046,1
"CG15744",0.000207808687918773,-0.120276961722669,0.06,0.048,1
"CG31157",0.000209606329830596,0.290886230519447,0.016,0.01,1
"CG32407",0.0002099063303743,0.385528671695337,0.048,0.037,1
"Cyp4d8",0.000210793399098643,0.319973974423192,0.03,0.022,1
"CG43273",0.00021772232888645,-0.152520699664281,0.113,0.095,1
"CG12375",0.000219692403092905,-0.124773041980856,0.256,0.225,1
"CG5056",0.00022185654873969,-0.119425324897445,0.115,0.097,1
"Uba5",0.000222490586918659,-0.143020173293098,0.243,0.212,1
"dor",0.000227311030089777,0.167891909369938,0.043,0.033,1
"Coq6",0.00022773046231898,0.175934117009032,0.054,0.043,1
"Syt7",0.000228518003738841,0.197033061470197,0.061,0.049,1
"CG10669",0.000230212183010839,0.111679547489151,0.038,0.028,1
"CG4829",0.000234330557927959,-0.102801832434066,0.045,0.035,1
"vnc",0.000238831316065357,0.60569154916076,0.013,0.008,1
"CG6683",0.000240961313425107,-0.875389458761183,0.021,0.029,1
"PQBP1",0.000247656818193884,-0.100331581298928,0.098,0.083,1
"CG7130",0.000248707683264862,-0.233614435753472,0.062,0.05,1
"S1P",0.000250436556067016,-0.143082195402322,0.05,0.039,1
"CG7745",0.000251430806423106,-0.120339241172596,0.07,0.057,1
"CG34396",0.000253905651318599,0.161226282649639,0.042,0.032,1
"Cndp2",0.000254316540749327,-0.116763244903803,0.216,0.188,1
"CG31145",0.000254612332355569,-0.375234868392374,0.445,0.44,1
"Vdup1",0.000258477990377107,0.286216895120655,0.028,0.021,1
"CG14777",0.000261575788935401,-0.14695059728934,0.243,0.214,1
"CG14309",0.000263564915156187,-1.88301600870981,0.006,0.011,1
"r-l",0.00026359977586298,-0.128839792105437,0.325,0.286,1
"Nach",0.000267466297223059,-0.609221601743767,0.021,0.029,1
"GstT2",0.000268782431985,-0.172631723267684,0.146,0.125,1
"CG17919",0.000270289133668247,0.298362943856429,0.042,0.033,1
"Buffy",0.000270342944990589,-0.221304591001248,0.241,0.214,1
"SCOT",0.000270893320647264,-0.155853448594323,0.236,0.207,1
"bam",0.00027161551077903,0.411577684535717,0.015,0.009,1
"link",0.000271930744998137,0.297314406314419,0.016,0.01,1
"CG15309",0.000272580866455878,-0.163490391285512,0.261,0.229,1
"CG30424",0.000275883671140683,-0.803026935706954,0.051,0.061,1
"bond",0.000280386725412614,-1.21720404101616,0.142,0.154,1
"CG6574",0.00028216358733344,-0.561756808820098,0.076,0.088,1
"CG42458",0.000284167709217486,-0.103446245248829,0.103,0.087,1
"CG45061",0.000285780811827403,-0.143286424373211,0.023,0.031,1
"CG31674",0.00028919518875246,-0.164140054100652,0.095,0.079,1
"PGAP1",0.000289576302665763,0.167807683983018,0.036,0.027,1
"goe",0.000294248509552535,-0.910275495373817,0.053,0.064,1
"Sccpdh2",0.00029936999151272,0.169820362727617,0.097,0.083,1
"insv",0.000315873980373147,0.114028403156214,0.029,0.021,1
"Ugt36D1",0.000316661387236588,-0.132231986677862,0.163,0.141,1
"Pdk1",0.000328138669424322,-0.154693894313403,0.65,0.62,1
"GstD2",0.000328263721124524,-0.311379152337011,0.031,0.023,1
"mRpL50",0.00032876391843701,-0.131431855548045,0.167,0.144,1
"CG33267",0.000332980150547401,0.355738105857443,0.017,0.011,1
"Fadd",0.000345570461065648,0.284005318821198,0.064,0.052,1
"Vps15",0.000348331984154016,0.114734476637236,0.054,0.043,1
"CG15279",0.000348342420500358,0.352962970899938,0.018,0.012,1
"slpr",0.000349518653137702,-0.137564471576641,0.426,0.378,1
"CG7142",0.000353475127089243,0.621480610393775,0.038,0.029,1
"Dgp-1",0.000354543573319068,-0.120852891354891,0.12,0.103,1
"CG9312",0.000364676935733003,-0.646712614758156,0.012,0.018,1
"Elp2",0.000370740314164236,0.100155100578645,0.084,0.07,1
"CG5776",0.000371497583067578,0.112871451423513,0.034,0.026,1
"CG9896",0.000372470081948261,-0.111193128576988,0.085,0.071,1
